S,A_x,xmax_over_xc,crosses_threshold
0.09714285714285714,0.7757142857142857,0.7701135217747745,False
0.10142857142857142,0.7757142857142857,0.7645371958001818,False
0.10571428571428572,0.7757142857142857,0.7590575818518494,False
0.11,0.7757142857142857,0.7536220922735017,False
0.1142857142857143,0.7757142857142857,0.7483214566762009,False
0.11857142857142858,0.7757142857142857,0.743071636490404,False
0.12285714285714286,0.7757142857142857,0.7378883066734384,False
0.12714285714285714,0.7757142857142857,0.7328162479252419,False
0.13142857142857145,0.7757142857142857,0.7277859406499654,False
0.13571428571428573,0.7757142857142857,0.7228405676171168,False
0.14,0.7757142857142857,0.7179786477655423,False
0.1442857142857143,0.7757142857142857,0.7131574728792214,False
0.14857142857142858,0.7757142857142857,0.7084296049885556,False
0.15285714285714286,0.7757142857142857,0.7037678064358887,False
0.15714285714285714,0.7757142857142857,0.6991455060712173,False
0.16142857142857142,0.7757142857142857,0.6946166712137937,False
0.1657142857142857,0.7757142857142857,0.6901451572905882,False
0.17,0.7757142857142857,0.6857117421904987,False
0.1742857142857143,0.7757142857142857,0.6813652637816285,False
0.17857142857142858,0.7757142857142857,0.677074495120399,False
0.18285714285714288,0.7757142857142857,0.672820337104879,False
0.18714285714285717,0.7757142857142857,0.6686411606830994,False
0.19142857142857145,0.7757142857142857,0.6645219677935206,False
0.19571428571428573,0.7757142857142857,0.6604378547976105,False
0.2,0.7757142857142857,0.6564123875085801,False
0.2042857142857143,0.7757142857142857,0.6524560126375205,False
0.20857142857142857,0.7757142857142857,0.6485331776538416,False
0.21285714285714286,0.7757142857142857,0.6446491414224382,False
0.21714285714285714,0.7757142857142857,0.6408472589763067,False
0.22142857142857142,0.7757142857142857,0.6370773909326749,False
0.2257142857142857,0.7757142857142857,0.6333396376772761,False
0.22999999999999998,0.7757142857142857,0.6296684113744736,False
0.23428571428571432,0.7757142857142857,0.6260436536534006,False
0.2385714285714286,0.7757142857142857,0.6224494783422202,False
0.24285714285714288,0.7757142857142857,0.6188941234162222,False
0.24714285714285716,0.7757142857142857,0.6154070640780376,False
0.25142857142857145,0.7757142857142857,0.6119491061665024,False
0.2557142857142857,0.7757142857142857,0.6085202561314649,False
0.26,0.7757142857142857,0.6051445251833184,False
0.2642857142857143,0.7757142857142857,0.601815859354917,False
0.26857142857142857,0.7757142857142857,0.5985148587876253,False
0.27285714285714285,0.7757142857142857,0.5952414904039447,False
0.27714285714285714,0.7757142857142857,0.5920287287578117,False
0.2814285714285714,0.7757142857142857,0.5888491317038207,False
0.28571428571428575,0.7757142857142857,0.5856957782402208,False
0.29000000000000004,0.7757142857142857,0.5825686077321407,False
0.2942857142857143,0.7757142857142857,0.5795039841145057,False
0.2985714285714286,0.7757142857142857,0.5764646608809407,False
0.3028571428571429,0.7757142857142857,0.5734501951917682,False
0.30714285714285716,0.7757142857142857,0.5704617084908442,False
0.31142857142857144,0.7757142857142857,0.5675307981665122,False
0.3157142857142857,0.7757142857142857,0.5646234896256821,False
0.32,0.7757142857142857,0.5617397017327354,False
0.3242857142857143,0.7757142857142857,0.5588793428672162,False
0.32857142857142857,0.7757142857142857,0.5560727409817782,False
0.3328571428571429,0.7757142857142857,0.5532897147375413,False
0.3371428571428572,0.7757142857142857,0.5505289295720878,False
0.34142857142857147,0.7757142857142857,0.5477902864038966,False
0.34571428571428575,0.7757142857142857,0.5450962364932244,False
0.35000000000000003,0.7757142857142857,0.5424302683094869,False
0.3542857142857143,0.7757142857142857,0.5397853233935882,False
0.3585714285714286,0.7757142857142857,0.5371612987137103,False
0.3628571428571429,0.7757142857142857,0.5345703500976524,False
0.36714285714285716,0.7757142857142857,0.5320146997029724,False
